Domain, Image, Entropy
2, 2329, 2.30137300491333
2, 2330, 2.961729049682617
2, 2331, 1.8675575256347656
2, 2332, 1.1599515676498413
2, 2333, 1.209548830986023
2, 2334, 0.995221734046936
2, 2335, 1.4204022884368896
2, 2336, 1.1066737174987793
2, 2337, 0.9315083026885986
2, 2338, 1.0448637008666992
2, 2339, 1.1966538429260254
2, 2340, 0.5779258012771606
2, 2341, 1.2174365520477295
2, 2342, 0.3509178161621094
2, 2343, 1.3113906383514404
2, 2344, 2.148846387863159
2, 2345, 0.8429306745529175
2, 2346, 0.6519047617912292
2, 2347, 0.9949589967727661
2, 2348, 1.3546056747436523
2, 2349, 0.8650000095367432
2, 2350, 1.3955333232879639
2, 2351, 0.6796853542327881
2, 2352, 1.3457508087158203
2, 2353, 0.671811580657959
2, 2354, 0.8494991660118103
2, 2355, 1.288635015487671
2, 2356, 0.3851037621498108
2, 2357, 0.805355429649353
2, 2358, 1.1358840465545654
2, 2359, 1.8605114221572876
2, 2360, 0.8382431864738464
2, 2361, 2.940635919570923
2, 2362, 2.069240093231201
2, 2363, 0.6473996043205261
2, 2364, 0.8672343492507935
2, 2365, 0.5724914073944092
2, 2366, 2.069240093231201
2, 2367, 1.0448637008666992
2, 2368, 1.953693151473999
2, 2369, 1.2139605283737183
2, 2370, 2.895911455154419
2, 2371, 1.5443272590637207
2, 2372, 1.6776516437530518
2, 2373, 1.6313447952270508
2, 2374, 3.0746359825134277
2, 2375, 1.7129755020141602
2, 2376, 1.3738785982131958
2, 2377, 1.7018609046936035
2, 2378, 2.7045273780822754
2, 2379, 2.305260419845581
2, 2380, 1.3318283557891846
2, 2381, 1.2687667608261108
2, 2382, 1.7564201354980469
2, 2383, 0.8683307766914368
2, 2384, 1.2803764343261719
2, 2385, 1.389277696609497
2, 2386, 1.644848108291626
2, 2387, 0.896006166934967
2, 2388, 2.0932912826538086
2, 2389, 1.6039620637893677
2, 2390, 1.7124801874160767
2, 2391, 0.5620108842849731
2, 2392, 1.3798706531524658
2, 2393, 1.4721072912216187
2, 2394, 1.6219100952148438
2, 2395, 0.7701305747032166
2, 2396, 1.2460029125213623
2, 2397, 0.4050949811935425
2, 2398, 1.3021854162216187
2, 2399, 2.1875805854797363
2, 2400, 3.069424629211426
2, 2401, 1.6039754152297974
2, 2402, 2.430630683898926
2, 2403, 2.1374433040618896
2, 2404, 2.1321592330932617
2, 2405, 2.272141456604004
2, 2406, 1.7309627532958984
2, 2407, 1.9725525379180908
2, 2408, 2.408510446548462
2, 2409, 0.9549754858016968
2, 2410, 1.549215316772461
2, 2411, 1.0000756978988647
2, 2412, 1.4571590423583984
2, 2413, 1.3679184913635254
2, 2414, 1.4870233535766602
2, 2415, 1.779968023300171
2, 2416, 1.1686241626739502
2, 2417, 3.4278111457824707
2, 2418, 1.3101806640625
2, 2419, 2.4600977897644043
2, 2420, 2.061302900314331
2, 2421, 1.9059743881225586
2, 2422, 1.706308364868164
2, 2423, 1.929645299911499
2, 2424, 1.8821889162063599
2, 2425, 2.7572946548461914
2, 2426, 2.2829272747039795
2, 2427, 1.8357685804367065
2, 2428, 0.6882963180541992
2, 2429, 2.99802827835083
2, 2430, 1.71099054813385
2, 2431, 1.8211201429367065
2, 2432, 1.191509485244751
2, 2433, 1.1748454570770264
2, 2434, 1.5836485624313354
2, 2435, 1.797972559928894
2, 2436, 1.369353175163269
2, 2437, 2.19220232963562
2, 2438, 1.5971802473068237
2, 2439, 1.606593132019043
2, 2440, 0.856337308883667
2, 2441, 1.2378945350646973
2, 2442, 2.2999298572540283
2, 2443, 1.797972559928894
2, 2444, 1.3815760612487793
2, 2445, 1.765369176864624
2, 2446, 0.8188531398773193
2, 2447, 3.1048240661621094
2, 2448, 2.337303638458252
2, 2449, 2.5584096908569336
2, 2450, 0.67399662733078
2, 2451, 3.427830934524536
2, 2452, 1.3165444135665894
2, 2453, 2.5015316009521484
2, 2454, 3.673943519592285
2, 2455, 3.1740622520446777
2, 2456, 1.6200251579284668
2, 2457, 2.089879035949707
2, 2458, 2.720438003540039
2, 2459, 3.362328052520752
2, 2460, 2.4042699337005615
2, 2461, 2.4040215015411377
2, 2462, 3.350487232208252
2, 2463, 3.0671064853668213
2, 2464, 3.3875699043273926
2, 2465, 1.1871991157531738
2, 2466, 2.002887725830078
2, 2467, 2.7403178215026855
2, 2468, 2.752471923828125
2, 2469, 2.7610883712768555
2, 2470, 2.075230121612549
2, 2471, 2.382655620574951
2, 2472, 1.5571796894073486
2, 2473, 1.5197904109954834
2, 2474, 2.6795830726623535
2, 2475, 2.89609956741333
2, 2476, 1.276611566543579
2, 2477, 3.1558823585510254
2, 2478, 2.4977774620056152
2, 2479, 2.693242073059082
2, 2480, 3.2300667762756348
2, 2481, 3.2208914756774902
2, 2482, 3.055467128753662
2, 2483, 1.6525781154632568
2, 2484, 3.7599503993988037
2, 2485, 2.600243091583252
2, 2486, 3.5235204696655273
2, 2487, 2.3403568267822266
2, 2488, 2.897139549255371
2, 2489, 3.316409111022949
2, 2490, 0.5657540559768677
2, 2491, 1.0818614959716797
2, 2492, 2.011082172393799
2, 2493, 2.679905414581299
2, 2494, 0.85611891746521
2, 2495, 1.3130849599838257
2, 2496, 2.44215989112854
2, 2497, 1.838529348373413
2, 2498, 1.731328010559082
2, 2499, 2.394320487976074
2, 2500, 3.3533501625061035
2, 2501, 1.5157970190048218
2, 2502, 0.8092175722122192
2, 2503, 1.5695781707763672
2, 2504, 1.6578004360198975
2, 2505, 1.6640284061431885
2, 2506, 0.8055679798126221
2, 2507, 0.6899256706237793
2, 2508, 2.2558188438415527
2, 2509, 3.130504846572876
2, 2510, 0.6245142221450806
2, 2511, 1.2613468170166016
2, 2512, 0.801369309425354
2, 2513, 2.2152228355407715
2, 2514, 0.7638776898384094
2, 2515, 2.278230667114258
2, 2516, 0.6150556802749634
2, 2517, 1.7804768085479736
2, 2518, 0.4240671694278717
2, 2519, 1.8550045490264893
2, 2520, 0.5190449953079224
2, 2521, 0.9990600347518921
2, 2522, 2.7636356353759766
2, 2523, 3.3222460746765137
2, 2524, 3.1969656944274902
2, 2525, 0.9328840374946594
2, 2526, 0.4869169592857361
2, 2527, 2.0767202377319336
2, 2528, 2.563539981842041
2, 2529, 2.092451572418213
2, 2530, 1.3142809867858887
2, 2531, 3.253539562225342
2, 2532, 0.3282962441444397
2, 2533, 0.8553096055984497
2, 2534, 1.1180810928344727
2, 2535, 1.9447232484817505
2, 2536, 0.7779520750045776
2, 2537, 2.6448497772216797
2, 2538, 0.4805796444416046
2, 2539, 3.222318172454834
2, 2540, 1.5331507921218872
2, 2541, 1.6830496788024902
2, 2542, 1.5594353675842285
2, 2543, 0.4476686418056488
2, 2544, 1.0222972631454468
2, 2545, 1.7782269716262817
2, 2546, 1.2531176805496216
2, 2547, 1.6449922323226929
2, 2548, 2.170403480529785
2, 2549, 1.6534367799758911
2, 2550, 0.4476686418056488
2, 2551, 2.800896167755127
2, 2552, 1.1869709491729736
2, 2553, 2.303105354309082
2, 2554, 3.709451198577881
2, 2555, 3.263676166534424
2, 2556, 1.8104333877563477
2, 2557, 0.6172415614128113
2, 2558, 0.5665050745010376
2, 2559, 0.4152994751930237
2, 2560, 1.0459883213043213
2, 2561, 2.040469169616699
2, 2562, 0.4092159569263458
2, 2563, 1.990278959274292
2, 2564, 2.5703186988830566
2, 2565, 1.5953211784362793
2, 2566, 0.8651723861694336
2, 2567, 1.8776832818984985
2, 2568, 1.3331952095031738
2, 2569, 1.296181082725525
2, 2570, 1.7887890338897705
2, 2571, 1.6065694093704224
2, 2572, 1.565233588218689
2, 2573, 2.813741683959961
2, 2574, 2.7495033740997314
2, 2575, 0.5532723069190979
2, 2576, 2.001673698425293
2, 2577, 3.437328815460205
2, 2578, 2.8062100410461426
2, 2579, 0.648590624332428
2, 2580, 2.2294962406158447
2, 2581, 0.8180719017982483
2, 2582, 3.29225492477417
2, 2583, 1.3486933708190918
2, 2584, 1.5740206241607666
2, 2585, 1.8257908821105957
2, 2586, 0.5876848697662354
2, 2587, 3.1101694107055664
2, 2588, 1.5932598114013672
2, 2589, 2.48858642578125
2, 2590, 0.5054376125335693
2, 2591, 1.3414474725723267
2, 2592, 3.1333768367767334
2, 2593, 1.8104333877563477
2, 2594, 3.162752628326416
2, 2595, 2.5277297496795654
2, 2596, 3.1644210815429688
2, 2597, 1.528106927871704
2, 2598, 1.6786693334579468
2, 2599, 2.0839104652404785
2, 2600, 0.5906189680099487
2, 2601, 2.0320215225219727
2, 2602, 2.6326398849487305
2, 2603, 2.288288116455078
2, 2604, 2.0623579025268555
2, 2605, 1.1063493490219116
2, 2606, 3.140899181365967
2, 2607, 0.2044585645198822
2, 2608, 0.8182153105735779
2, 2609, 0.9280974268913269
2, 2610, 1.1619279384613037
2, 2611, 0.2880728542804718
2, 2612, 2.0706019401550293
2, 2613, 3.0477371215820312
2, 2614, 3.2232930660247803
2, 2615, 0.7772576808929443
2, 2616, 1.0955004692077637
2, 2617, 1.153706669807434
2, 2618, 1.6041245460510254
2, 2619, 2.4107861518859863
2, 2620, 0.2044585645198822
2, 2621, 0.7812808156013489
2, 2622, 0.8678362369537354
2, 2623, 0.9360587000846863
2, 2624, 3.2804830074310303
2, 2625, 2.5752391815185547
2, 2626, 2.753175735473633
2, 2627, 1.8013818264007568
2, 2628, 2.0315685272216797
2, 2629, 0.4088354706764221
2, 2630, 1.747295618057251
2, 2631, 1.3451485633850098
2, 2632, 0.8511183857917786
2, 2633, 3.018378734588623
2, 2634, 1.0955004692077637
2, 2635, 3.0597848892211914
2, 2636, 1.235939860343933
2, 2637, 0.8511183857917786
2, 2638, 2.401913642883301
2, 2639, 2.0954861640930176
2, 2640, 3.4011707305908203
2, 2641, 1.9667248725891113
2, 2642, 1.3274157047271729
2, 2643, 1.2426551580429077
2, 2644, 3.22896146774292
2, 2645, 1.3728688955307007
2, 2646, 1.3512425422668457
2, 2647, 1.168526530265808
2, 2648, 1.3391605615615845
2, 2649, 1.6203166246414185
2, 2650, 1.1352214813232422
2, 2651, 3.2755484580993652
2, 2652, 3.205704689025879
2, 2653, 2.185941219329834
2, 2654, 1.1284247636795044
2, 2655, 1.2376902103424072
2, 2656, 2.3777213096618652
2, 2657, 1.197003722190857
2, 2658, 3.2474727630615234
2, 2659, 1.2543258666992188
2, 2660, 1.0317671298980713
2, 2661, 1.480054259300232
2, 2662, 1.5884039402008057
2, 2663, 1.9668432474136353
2, 2664, 2.301325798034668
2, 2665, 1.556391716003418
2, 2666, 2.901979923248291
2, 2667, 2.5949015617370605
2, 2668, 2.7301061153411865
2, 2669, 0.8020577430725098
2, 2670, 1.069895625114441
2, 2671, 1.1682708263397217
2, 2672, 3.1427927017211914
2, 2673, 1.1509006023406982
2, 2674, 2.692544937133789
2, 2675, 1.3004286289215088
2, 2676, 1.3589279651641846
2, 2677, 1.2376902103424072
2, 2678, 0.8649893999099731
2, 2679, 1.9475650787353516
2, 2680, 0.5671724081039429
2, 2681, 1.0242486000061035
2, 2682, 1.2232617139816284
2, 2683, 0.8626326322555542
2, 2684, 0.8417735695838928
2, 2685, 1.2999393939971924
2, 2686, 2.508479356765747
2, 2687, 1.6388745307922363
2, 2688, 1.933173418045044
2, 2689, 2.602993965148926
2, 2690, 3.4078121185302734
2, 2691, 1.1768404245376587
2, 2692, 0.9868574142456055
2, 2693, 2.8065686225891113
2, 2694, 1.2808187007904053
2, 2695, 1.4221253395080566
2, 2696, 0.7788698673248291
2, 2697, 1.9113168716430664
2, 2698, 1.4435639381408691
2, 2699, 2.9021410942077637
2, 2700, 0.6808082461357117
2, 2701, 0.6502931714057922
2, 2702, 1.0461269617080688
2, 2703, 1.2672033309936523
2, 2704, 0.6407347917556763
2, 2705, 0.6362668871879578
2, 2706, 1.3750200271606445
2, 2707, 0.5976476669311523
2, 2708, 0.6142464876174927
2, 2709, 0.6651522517204285
2, 2710, 0.7060832381248474
2, 2711, 1.8793081045150757
2, 2712, 0.8067259192466736
2, 2713, 1.6713449954986572
2, 2714, 0.6755324602127075
2, 2715, 0.7313563823699951
2, 2716, 1.7124124765396118
2, 2717, 1.7500977516174316
2, 2718, 1.1394590139389038
2, 2719, 0.6651185750961304
2, 2720, 2.0028905868530273
2, 2721, 1.464580774307251
2, 2722, 0.8614932298660278
2, 2723, 0.7517848014831543
2, 2724, 1.000441551208496
2, 2725, 0.7705211639404297
2, 2726, 0.8131086826324463
2, 2727, 0.6842724680900574
2, 2728, 0.5978459119796753
2, 2729, 1.6144989728927612
2, 2730, 1.5210915803909302
2, 2731, 0.8002415895462036
2, 2732, 0.7349868416786194
2, 2733, 0.5603883266448975
2, 2734, 1.4108390808105469
2, 2735, 1.1921597719192505
2, 2736, 1.4595537185668945
2, 2737, 0.8800592422485352
2, 2738, 1.5109367370605469
2, 2739, 1.0208430290222168
2, 2740, 2.486298084259033
2, 2741, 0.6882827281951904
2, 2742, 0.8230820894241333
2, 2743, 1.4331438541412354
2, 2744, 0.734939455986023
2, 2745, 0.9119927883148193
2, 2746, 1.2672033309936523
2, 2747, 0.7514983415603638
2, 2748, 0.5793046355247498
2, 2749, 1.2007200717926025
2, 2750, 0.7849011421203613
2, 2751, 0.8532633781433105
2, 2752, 1.2595140933990479
2, 2753, 0.8134568929672241
2, 2754, 0.9740063548088074
2, 2755, 0.81109619140625
2, 2756, 1.5245733261108398
2, 2757, 0.9381633400917053
2, 2758, 1.1414446830749512
2, 2759, 0.7525466084480286
2, 2760, 1.3681838512420654
2, 2761, 0.7174519300460815
2, 2762, 1.5751214027404785
2, 2763, 1.0065155029296875
2, 2764, 1.5987480878829956
2, 2765, 0.7933131456375122
2, 2766, 1.1733460426330566
2, 2767, 0.7541345357894897
2, 2768, 2.6303277015686035
2, 2769, 0.8681652545928955
2, 2770, 1.1996660232543945
2, 2771, 1.9139575958251953
2, 2772, 0.6446174383163452
2, 2773, 1.4034390449523926
2, 2774, 1.0990560054779053
2, 2775, 2.442810297012329
2, 2776, 0.7096831202507019
2, 2777, 0.49893081188201904
2, 2778, 0.7268961668014526
2, 2779, 0.7858550548553467
2, 2780, 1.1811134815216064
2, 2781, 0.9717872142791748
2, 2782, 1.1288530826568604
2, 2783, 0.8848638534545898
2, 2784, 2.194634437561035
2, 2785, 1.666792869567871
2, 2786, 2.1460843086242676
2, 2787, 1.1832408905029297
2, 2788, 1.6055186986923218
2, 2789, 0.8075730800628662
2, 2790, 0.9811692237854004
2, 2791, 2.719578742980957
2, 2792, 1.3490238189697266
2, 2793, 0.8388047814369202
2, 2794, 2.0295329093933105
2, 2795, 2.3221845626831055
2, 2796, 0.5000149011611938
2, 2797, 1.5155583620071411
2, 2798, 1.2165870666503906
2, 2799, 1.6486289501190186
2, 2800, 1.0416547060012817
2, 2801, 1.3264806270599365
2, 2802, 0.6795652508735657
2, 2803, 1.4791808128356934
2, 2804, 0.897537112236023
2, 2805, 1.8157927989959717
2, 2806, 1.1914321184158325
2, 2807, 0.7120648622512817
2, 2808, 0.6868796944618225
2, 2809, 2.491203784942627
2, 2810, 0.669837474822998
2, 2811, 0.9617885947227478
2, 2812, 2.494814872741699
2, 2813, 0.7433381080627441
2, 2814, 2.64880633354187
2, 2815, 1.4491407871246338
2, 2816, 0.7858550548553467
2, 2817, 1.3260501623153687
2, 2818, 1.1605889797210693
2, 2819, 1.5074957609176636
2, 2820, 0.8494633436203003
2, 2821, 2.3964600563049316
2, 2822, 0.9440274238586426
2, 2823, 0.833878755569458
2, 2824, 0.7133907675743103
2, 2825, 1.0475866794586182
2, 2826, 1.2587034702301025
2, 2827, 1.1907374858856201
2, 2828, 1.6413614749908447
2, 2829, 1.3789684772491455
2, 2830, 1.469717025756836
2, 2831, 2.0116050243377686
2, 2832, 1.3169411420822144
2, 2833, 0.9403202533721924
2, 2834, 0.8674607276916504
2, 2835, 1.7167842388153076
2, 2836, 0.6962590217590332
2, 2837, 1.3590019941329956
2, 2838, 2.1662981510162354
2, 2839, 1.2636666297912598
2, 2840, 2.6634321212768555
2, 2841, 0.9646298289299011
2, 2842, 1.6636565923690796
2, 2843, 0.7328590750694275
2, 2844, 3.0519094467163086
2, 2845, 0.9742106199264526
2, 2846, 0.7302863001823425
2, 2847, 0.9219885468482971
2, 2848, 3.013369560241699
2, 2849, 1.280539870262146
2, 2850, 0.8484493494033813
2, 2851, 1.5894354581832886
2, 2852, 0.8473057150840759
2, 2853, 1.097567081451416
2, 2854, 0.6778724789619446
2, 2855, 3.014336347579956
2, 2856, 1.4072301387786865
2, 2857, 0.77510005235672
2, 2858, 2.2929294109344482
2, 2859, 0.8639529347419739
2, 2860, 2.159390687942505
2, 2861, 1.7261102199554443
2, 2862, 1.0452853441238403
2, 2863, 1.8434404134750366
2, 2864, 0.7610751986503601
2, 2865, 1.6650394201278687
2, 2866, 1.0481905937194824
2, 2867, 3.201918840408325
2, 2868, 1.8077824115753174
2, 2869, 0.5407068729400635
2, 2870, 0.6199370622634888
2, 2871, 1.348486304283142
2, 2872, 0.26373639702796936
2, 2873, 1.829967975616455
2, 2874, 0.5607050061225891
2, 2875, 1.311492681503296
2, 2876, 1.9833009243011475
2, 2877, 0.2986615300178528
2, 2878, 1.4280288219451904
2, 2879, 0.2060994952917099
2, 2880, 0.8334462642669678
2, 2881, 0.30195480585098267
2, 2882, 0.7829551696777344
2, 2883, 2.5527231693267822
2, 2884, 0.8106015920639038
2, 2885, 1.5460256338119507
2, 2886, 0.248715341091156
2, 2887, 0.39083945751190186
2, 2888, 1.4280288219451904
2, 2889, 1.379209280014038
2, 2890, 1.0750658512115479
2, 2891, 0.6320697665214539
2, 2892, 0.6339733600616455
2, 2893, 0.2607364058494568
2, 2894, 1.3691511154174805
2, 2895, 0.7225055694580078
2, 2896, 0.6839731335639954
2, 2897, 0.4158731698989868
2, 2898, 0.9188694357872009
2, 2899, 0.5990947484970093
2, 2900, 1.7151050567626953
2, 2901, 1.4612138271331787
2, 2902, 0.5268435478210449
2, 2903, 0.38826435804367065
2, 2904, 0.7557949423789978
2, 2905, 1.6935945749282837
2, 2906, 2.0074360370635986
2, 2907, 0.8020926713943481
2, 2908, 0.8342788815498352
2, 2909, 0.7090477347373962
2, 2910, 1.25724196434021
2, 2911, 1.2298154830932617
2, 2912, 0.3768487274646759
2, 2913, 0.5791110992431641
2, 2914, 0.7566852569580078
2, 2915, 0.8814741373062134
2, 2916, 0.435039758682251
2, 2917, 0.4611354172229767
2, 2918, 1.2254924774169922
2, 2919, 0.6516205072402954
2, 2920, 0.9858275651931763
2, 2921, 3.774613618850708
2, 2922, 0.261272132396698
2, 2923, 2.2471816539764404
2, 2924, 0.7761532068252563
2, 2925, 0.7988225221633911
2, 2926, 0.46956300735473633
2, 2927, 0.8792033195495605
2, 2928, 0.2869183421134949
2, 2929, 0.7212052345275879
2, 2930, 0.1923692673444748
2, 2931, 0.4146957993507385
2, 2932, 1.6053142547607422
2, 2933, 2.9346585273742676
2, 2934, 0.6113145351409912
2, 2935, 2.3489136695861816
2, 2936, 0.4501575827598572
2, 2937, 0.5217472314834595
2, 2938, 0.3669905364513397
2, 2939, 2.9020490646362305
2, 2940, 2.555751323699951
2, 2941, 1.5547000169754028
2, 2942, 0.7272618412971497
2, 2943, 0.29938384890556335
2, 2944, 0.774366557598114
2, 2945, 0.5326223373413086
2, 2946, 1.005100965499878
2, 2947, 1.4754234552383423
2, 2948, 0.3525543212890625
2, 2949, 2.156865119934082
2, 2950, 0.5326223373413086
2, 2951, 1.041608452796936
2, 2952, 2.3086767196655273
2, 2953, 1.424054741859436
2, 2954, 1.9532902240753174
2, 2955, 0.3546464443206787
2, 2956, 0.47410815954208374
2, 2957, 0.23640204966068268
2, 2958, 0.2697293758392334
2, 2959, 0.7851146459579468
2, 2960, 2.345369338989258
2, 2961, 1.1440184116363525
2, 2962, 0.9066175818443298
2, 2963, 0.5888569355010986
2, 2964, 1.8136401176452637
2, 2965, 0.4119839072227478
2, 2966, 1.155308485031128
2, 2967, 0.5133571028709412
2, 2968, 0.9484151601791382
2, 2969, 0.3814546465873718
2, 2970, 0.5824561715126038
2, 2971, 0.8704286813735962
2, 2972, 0.7171000242233276
2, 2973, 1.0456889867782593
2, 2974, 0.3822152018547058
2, 2975, 0.6777159571647644
2, 2976, 0.6038963794708252
2, 2977, 2.9206204414367676
2, 2978, 0.5045806169509888
2, 2979, 0.7190344929695129
2, 2980, 0.8106441497802734
2, 2981, 0.9277763366699219
2, 2982, 1.1452443599700928
2, 2983, 0.8667508959770203
2, 2984, 1.952140212059021
2, 2985, 0.6020036935806274
2, 2986, 0.9831942319869995
2, 2987, 0.8473652601242065
2, 2988, 0.6035956144332886
2, 2989, 1.2160282135009766
2, 2990, 0.5350823402404785
2, 2991, 0.8546167612075806
2, 2992, 0.6038963794708252
2, 2993, 1.1262391805648804
2, 2994, 0.3822152018547058
2, 2995, 0.7860784530639648
2, 2996, 0.7864716053009033
2, 2997, 0.7649253606796265
2, 2998, 0.9938530921936035
2, 2999, 0.3822152018547058
2, 3000, 1.7861902713775635
2, 3001, 0.6274071931838989
2, 3002, 0.8035606145858765
2, 3003, 0.9904741644859314
2, 3004, 0.5824561715126038
2, 3005, 0.6498050093650818
2, 3006, 0.4663110673427582
2, 3007, 1.0364094972610474
2, 3008, 1.3466448783874512
2, 3009, 2.5393481254577637
2, 3010, 1.364153504371643
2, 3011, 1.0103416442871094
2, 3012, 0.5824561715126038
2, 3013, 0.9259485006332397
2, 3014, 1.1675727367401123
2, 3015, 1.3364980220794678
2, 3016, 0.6038963794708252
2, 3017, 1.430166482925415
2, 3018, 0.6655269861221313
2, 3019, 0.4650183916091919
2, 3020, 0.6655269861221313
2, 3021, 2.9671571254730225
2, 3022, 0.6004693508148193
2, 3023, 0.9476732015609741
2, 3024, 0.983759880065918
2, 3025, 0.9341365098953247
2, 3026, 0.31054580211639404
2, 3027, 0.7702470421791077
2, 3028, 0.7650322914123535
2, 3029, 0.9951803088188171
2, 3030, 0.8257339000701904
2, 3031, 1.9428820610046387
2, 3032, 2.209681749343872
2, 3033, 1.8305573463439941
2, 3034, 0.885208010673523
2, 3035, 0.6655269861221313
2, 3036, 1.08571195602417
2, 3037, 1.6939506530761719
2, 3038, 0.5476522445678711
2, 3039, 0.4394053518772125
2, 3040, 0.596638023853302
2, 3041, 2.594966173171997
2, 3042, 1.079974889755249
2, 3043, 0.8896496295928955
2, 3044, 1.0901403427124023
2, 3045, 0.7161478996276855
2, 3046, 0.30601412057876587
2, 3047, 0.706649661064148
2, 3048, 1.0477945804595947
2, 3049, 0.4183787703514099
2, 3050, 0.6983233690261841
2, 3051, 1.8707314729690552
2, 3052, 3.017662525177002
2, 3053, 0.9559832811355591
2, 3054, 1.2550358772277832
2, 3055, 0.7260353565216064
2, 3056, 0.34837907552719116
2, 3057, 0.4946274757385254
2, 3058, 0.6902419328689575
2, 3059, 1.0640009641647339
2, 3060, 3.790487766265869
2, 3061, 2.5875372886657715
2, 3062, 3.167051076889038
2, 3063, 2.9497897624969482
2, 3064, 2.6708712577819824
2, 3065, 2.1325812339782715
2, 3066, 1.1513841152191162
2, 3067, 1.7868120670318604
2, 3068, 0.6585977077484131
2, 3069, 3.223599672317505
2, 3070, 3.3613967895507812
2, 3071, 2.939131736755371
2, 3072, 1.2240296602249146
2, 3073, 0.7462694644927979
2, 3074, 1.9055938720703125
2, 3075, 3.3070130348205566
2, 3076, 2.445678234100342
2, 3077, 2.556523323059082
2, 3078, 1.1742258071899414
2, 3079, 3.1174869537353516
2, 3080, 3.4978699684143066
2, 3081, 1.573598861694336
2, 3082, 2.320944309234619
2, 3083, 1.3201018571853638
2, 3084, 1.634395956993103
2, 3085, 1.0210392475128174
2, 3086, 3.070155620574951
2, 3087, 1.0384533405303955
2, 3088, 1.7862443923950195
2, 3089, 3.6003305912017822
2, 3090, 1.0552510023117065
2, 3091, 1.0626198053359985
2, 3092, 1.3239142894744873
2, 3093, 2.453321695327759
2, 3094, 3.3635988235473633
2, 3095, 1.5518146753311157
2, 3096, 3.4609007835388184
2, 3097, 2.5042271614074707
2, 3098, 1.7282485961914062
2, 3099, 2.7176475524902344
2, 3100, 2.4321603775024414
2, 3101, 2.6932454109191895
2, 3102, 3.213395357131958
2, 3103, 3.4012484550476074
2, 3104, 3.267113208770752
2, 3105, 1.748563528060913
2, 3106, 0.8047944903373718
2, 3107, 1.2678513526916504
2, 3108, 2.0470166206359863
2, 3109, 2.9046630859375
2, 3110, 2.987067699432373
2, 3111, 2.2900583744049072
2, 3112, 3.218838691711426
2, 3113, 1.7802598476409912
2, 3114, 2.1576807498931885
2, 3115, 2.3626389503479004
2, 3116, 2.602731227874756
2, 3117, 3.0016207695007324
2, 3118, 3.27101469039917
2, 3119, 2.697260856628418
2, 3120, 2.851179599761963
2, 3121, 2.3998377323150635
2, 3122, 2.3354172706604004
2, 3123, 1.0566647052764893
2, 3124, 2.7186098098754883
2, 3125, 2.614851951599121
2, 3126, 1.321920394897461
2, 3127, 3.2406888008117676
2, 3128, 1.1999255418777466
2, 3129, 2.5072455406188965
2, 3130, 3.6190881729125977
2, 3131, 3.053086757659912
2, 3132, 1.125409483909607
2, 3133, 3.3977200984954834
2, 3134, 1.0050561428070068
2, 3135, 2.8719420433044434
2, 3136, 1.884107232093811
2, 3137, 3.4471077919006348
2, 3138, 2.9963221549987793
2, 3139, 3.319159746170044
2, 3140, 2.4096577167510986
2, 3141, 3.2181901931762695
2, 3142, 2.913280963897705
2, 3143, 3.6590347290039062
2, 3144, 2.786968231201172
2, 3145, 2.2975447177886963
2, 3146, 3.4719512462615967
2, 3147, 2.4075210094451904
2, 3148, 3.0511069297790527
2, 3149, 1.8859527111053467
2, 3150, 1.9549330472946167
2, 3151, 1.85593843460083
2, 3152, 2.3027443885803223
2, 3153, 3.1973941326141357
2, 3154, 2.6454873085021973
2, 3155, 2.8771328926086426
2, 3156, 0.9596155881881714
2, 3157, 1.264725923538208
2, 3158, 2.338014841079712
2, 3159, 3.3930509090423584
2, 3160, 2.4736106395721436
2, 3161, 2.748721122741699
2, 3162, 1.9646028280258179
2, 3163, 2.9351208209991455
2, 3164, 2.524411916732788
2, 3165, 3.3765029907226562
2, 3166, 1.0239920616149902
2, 3167, 2.8082423210144043
2, 3168, 2.1896743774414062
2, 3169, 0.8058942556381226
2, 3170, 2.6430301666259766
2, 3171, 2.528621196746826
2, 3172, 3.4019601345062256
2, 3173, 0.8817877769470215
2, 3174, 2.0431814193725586
2, 3175, 2.5144050121307373
2, 3176, 2.006361484527588
2, 3177, 0.5400967597961426
2, 3178, 2.8838157653808594
2, 3179, 2.891558885574341
2, 3180, 2.356900453567505
2, 3181, 2.01064133644104
2, 3182, 0.42436906695365906
2, 3183, 3.3591108322143555
2, 3184, 2.2990641593933105
2, 3185, 2.9351208209991455
2, 3186, 3.32063627243042
2, 3187, 0.5268361568450928
2, 3188, 0.95115065574646
2, 3189, 0.5374374389648438
2, 3190, 2.8164730072021484
2, 3191, 3.233476161956787
2, 3192, 0.5395998954772949
2, 3193, 0.5490289330482483
2, 3194, 2.9351208209991455
2, 3195, 3.231952667236328
2, 3196, 3.4272994995117188
2, 3197, 0.7385058403015137
2, 3198, 1.1236335039138794
2, 3199, 2.0821449756622314
2, 3200, 0.6953520178794861
2, 3201, 0.6652945280075073
2, 3202, 1.1770143508911133
2, 3203, 1.1750620603561401
2, 3204, 0.3435027301311493
2, 3205, 0.5999150276184082
2, 3206, 0.47612670063972473
2, 3207, 0.8354225158691406
2, 3208, 0.5742723941802979
2, 3209, 0.5355437397956848
2, 3210, 2.7841501235961914
2, 3211, 0.9449869394302368
2, 3212, 0.2447085678577423
2, 3213, 0.6006577014923096
2, 3214, 0.504441499710083
2, 3215, 1.327962875366211
